      Time         X         Y            Lon            Lat          Depth      Slip rate            SR1            SR2  Rigidity
     19.00    -30.00     15.00     137.100845      32.893879       5.765080       0.266999       0.245740      -0.104405     39.02
     20.00    -30.00     15.00     137.100845      32.893879       5.765080       0.306133       0.191670      -0.238705     39.02
     21.00    -30.00     15.00     137.100845      32.893879       5.765080       0.124110       0.054945      -0.111285     39.02
     22.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
     23.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
     24.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
     25.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      1.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
      2.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
      3.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
      4.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
      5.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
      6.00    -25.00     15.00     137.047821      32.899490       5.765080       0.098547      -0.080520      -0.056815     39.02
      7.00    -25.00     15.00     137.047821      32.899490       5.765080       0.026968       0.026960       0.000650     39.02
      8.00    -25.00     15.00     137.047821      32.899490       5.765080       0.234084       0.233920       0.008755     39.02
      9.00    -25.00     15.00     137.047821      32.899490       5.765080       0.400749       0.399345      -0.033520     39.02
     10.00    -25.00     15.00     137.047821      32.899490       5.765080       0.368761       0.362785       0.066120     39.02
     11.00    -25.00     15.00     137.047821      32.899490       5.765080       0.216291       0.135260       0.168780     39.02
     12.00    -25.00     15.00     137.047821      32.899490       5.765080       0.164467       0.062885       0.151970     39.02
     13.00    -25.00     15.00     137.047821      32.899490       5.765080       0.144073       0.132010       0.057710     39.02
     14.00    -25.00     15.00     137.047821      32.899490       5.765080       0.085074       0.065730      -0.054010     39.02
     15.00    -25.00     15.00     137.047821      32.899490       5.765080       0.153486      -0.039410      -0.148340     39.02
     16.00    -25.00     15.00     137.047821      32.899490       5.765080       0.088066       0.073715      -0.048185     39.02
     17.00    -25.00     15.00     137.047821      32.899490       5.765080       0.342605       0.317210       0.129445     39.02
     18.00    -25.00     15.00     137.047821      32.899490       5.765080       0.422303       0.417645       0.062550     39.02
     19.00    -25.00     15.00     137.047821      32.899490       5.765080       0.432870       0.402035      -0.160450     39.02
     20.00    -25.00     15.00     137.047821      32.899490       5.765080       0.354826       0.236965      -0.264100     39.02
     21.00    -25.00     15.00     137.047821      32.899490       5.765080       0.129139       0.047565      -0.120060     39.02
     22.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
     23.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
     24.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
     25.00    -25.00     15.00     137.047821      32.899490       5.765080       0.000000       0.000000       0.000000     39.02
      1.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
      2.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
      3.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
      4.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
      5.00    -20.00     15.00     136.994797      32.905079       5.765080       0.245302      -0.241560       0.042680     39.02
      6.00    -20.00     15.00     136.994797      32.905079       5.765080       0.337839      -0.335745       0.037560     39.02
      7.00    -20.00     15.00     136.994797      32.905079       5.765080       0.052096       0.050740      -0.011810     39.02
      8.00    -20.00     15.00     136.994797      32.905079       5.765080       0.353296       0.321460      -0.146565     39.02
      9.00    -20.00     15.00     136.994797      32.905079       5.765080       0.544935       0.522895      -0.153410     39.02
     10.00    -20.00     15.00     136.994797      32.905079       5.765080       0.443547       0.442615       0.028745     39.02
     11.00    -20.00     15.00     136.994797      32.905079       5.765080       0.207981       0.139050       0.154665     39.02
     12.00    -20.00     15.00     136.994797      32.905079       5.765080       0.185302       0.110815       0.148515     39.02
     13.00    -20.00     15.00     136.994797      32.905079       5.765080       0.143069       0.129045       0.061775     39.02
     14.00    -20.00     15.00     136.994797      32.905079       5.765080       0.040265      -0.037265      -0.015250     39.02
     15.00    -20.00     15.00     136.994797      32.905079       5.765080       0.137674      -0.082670      -0.110090     39.02
     16.00    -20.00     15.00     136.994797      32.905079       5.765080       0.065540       0.065265       0.006000     39.02
     17.00    -20.00     15.00     136.994797      32.905079       5.765080       0.377159       0.350020       0.140480     39.02
     18.00    -20.00     15.00     136.994797      32.905079       5.765080       0.555266       0.555225       0.006750     39.02
     19.00    -20.00     15.00     136.994797      32.905079       5.765080       0.480877       0.469730      -0.102940     39.02
     20.00    -20.00     15.00     136.994797      32.905079       5.765080       0.176078       0.169380      -0.048105     39.02
     21.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
     22.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
     23.00    -20.00     15.00     136.994797      32.905079       5.765080       0.000000       0.000000       0.000000     39.02
